epoch,accuracy,loss,mean_io_u_2,val_accuracy,val_loss,val_mean_io_u_2
16,0.8481994867324829,0.9404028654098511,0.49347469210624695,0.8538269400596619,0.925226628780365,0.4921296536922455
17,0.8494648933410645,0.9395578503608704,0.4934622347354889,0.8541387319564819,0.924909770488739,0.492141455411911
18,0.8507320880889893,0.9389563202857971,0.49363425374031067,0.8549439907073975,0.9244300723075867,0.49218714237213135
19,0.8516010642051697,0.9384208917617798,0.4940822422504425,0.8554522395133972,0.924138605594635,0.49215540289878845
20,0.8528469204902649,0.9379250407218933,0.49428683519363403,0.8571537137031555,0.9227890372276306,0.49232861399650574
21,0.8538485169410706,0.9372266530990601,0.49451255798339844,0.8580470085144043,0.9222875237464905,0.49255824089050293
22,0.8546248078346252,0.9368687272071838,0.49482327699661255,0.8586400747299194,0.921849250793457,0.492809534072876
23,0.8557080030441284,0.9362064599990845,0.49533846974372864,0.8598104119300842,0.9208210110664368,0.49299803376197815
24,0.8566688895225525,0.9358515739440918,0.4961942136287689,0.8605704307556152,0.9202181100845337,0.49324488639831543
25,0.8574193120002747,0.9352900385856628,0.49616706371307373,0.8607264757156372,0.9202571511268616,0.4938475787639618
26,0.8582599759101868,0.934922993183136,0.49784383177757263,0.862353503704071,0.9189562797546387,0.49427250027656555
27,0.8588545322418213,0.9344001412391663,0.4984380304813385,0.8633886575698853,0.9181356430053711,0.49481067061424255
28,0.8597475290298462,0.9338217377662659,0.4993289113044739,0.863926887512207,0.917625904083252,0.4951850473880768
29,0.8605707287788391,0.9332128763198853,0.4998705983161926,0.8641321659088135,0.9171038866043091,0.4954562783241272
30,0.8612987399101257,0.9328129291534424,0.4997048079967499,0.8649249076843262,0.9165802001953125,0.4962168037891388
31,0.8619791865348816,0.9322872757911682,0.5018349885940552,0.8662036657333374,0.9155175089836121,0.49651893973350525
32,0.8626881241798401,0.9318600296974182,0.5012333393096924,0.8662273287773132,0.9152693152427673,0.4974565804004669
33,0.8634718656539917,0.9313057661056519,0.502549409866333,0.8664812445640564,0.9151864647865295,0.4991437494754791
34,0.8640472292900085,0.930863082408905,0.5028795599937439,0.8677088618278503,0.9139083027839661,0.4982696771621704
35,0.8648255467414856,0.9303415417671204,0.5029526948928833,0.8679805397987366,0.9137840867042542,0.49937760829925537
36,0.8654282689094543,0.9300562143325806,0.5044364333152771,0.8689125180244446,0.9130551218986511,0.5001665949821472
37,0.8660326600074768,0.9294022917747498,0.5030914545059204,0.8696708679199219,0.9120995402336121,0.4998277425765991
38,0.866633951663971,0.929232120513916,0.5056482553482056,0.8696689605712891,0.9122139811515808,0.5004603266716003
39,0.8671208620071411,0.9286212921142578,0.5046445727348328,0.8704734444618225,0.9116554856300354,0.5014559626579285
40,0.867758572101593,0.9280577898025513,0.5054271817207336,0.8707459568977356,0.9112666249275208,0.5017197132110596
41,0.8683211803436279,0.927507758140564,0.5047454237937927,0.8713186979293823,0.9104539155960083,0.5013304948806763
0,0.8185041546821594,0.9720383286476135,0.4919791519641876,0.8262300491333008,0.9610365629196167,0.4908751845359802
1,0.8162938952445984,0.9652507901191711,0.49201780557632446,0.821021556854248,0.9525731205940247,0.4908609390258789
2,0.8134016990661621,0.9584530591964722,0.49214568734169006,0.819896399974823,0.945216715335846,0.4909828305244446
3,0.8150835037231445,0.9539183378219604,0.492321252822876,0.8219234347343445,0.941927433013916,0.49104568362236023
4,0.819542646408081,0.9512031674385071,0.4924117624759674,0.8279184103012085,0.938969612121582,0.49127641320228577
5,0.8237925171852112,0.9495303630828857,0.49257683753967285,0.83245450258255,0.9370254874229431,0.49148106575012207
6,0.8274900913238525,0.948173999786377,0.4926893711090088,0.8349254131317139,0.9356633424758911,0.4915197789669037
7,0.8307626247406006,0.9470682740211487,0.4928033947944641,0.8384585976600647,0.9341845512390137,0.49162793159484863
8,0.8339475989341736,0.9459674954414368,0.49289917945861816,0.8418980836868286,0.932644784450531,0.49177631735801697
9,0.8362911343574524,0.9452152848243713,0.4929340183734894,0.8430241942405701,0.9318432211875916,0.4918023645877838
10,0.8384076952934265,0.9442955255508423,0.4930700957775116,0.8448411226272583,0.930925726890564,0.491868793964386
11,0.8407674431800842,0.9436177611351013,0.4930894374847412,0.8456146717071533,0.9301317930221558,0.4918234050273895
12,0.8424215912818909,0.9428725242614746,0.4931504726409912,0.8493182063102722,0.9283161759376526,0.4920702576637268
13,0.8440454006195068,0.9422059059143066,0.49319973587989807,0.8487508296966553,0.9282004237174988,0.49193209409713745
14,0.8454826474189758,0.9413802027702332,0.49325788021087646,0.8522054553031921,0.9266359210014343,0.4921667277812958
15,0.8467806577682495,0.9408116936683655,0.4933260679244995,0.8521812558174133,0.9264029860496521,0.49209651350975037
16,0.8483298420906067,0.9402912855148315,0.49336156249046326,0.8531447649002075,0.9256687760353088,0.4920966327190399
17,0.8492705225944519,0.9395872950553894,0.49380040168762207,0.8549307584762573,0.9245612621307373,0.4921606779098511
18,0.8506332039833069,0.9389263987541199,0.49361124634742737,0.8544546365737915,0.9247480034828186,0.4920969605445862
19,0.8515484929084778,0.9386889338493347,0.49416065216064453,0.8565444946289062,0.923428475856781,0.49230363965034485
20,0.8525688648223877,0.9378451704978943,0.49452897906303406,0.8575737476348877,0.9226772785186768,0.49239349365234375
21,0.853663980960846,0.937323808670044,0.49454647302627563,0.8582533001899719,0.9222376942634583,0.49254661798477173
22,0.8546301126480103,0.9369631409645081,0.4949152171611786,0.8582409620285034,0.9219540357589722,0.4927133321762085
23,0.8555967807769775,0.936237633228302,0.49508532881736755,0.859952449798584,0.9208208918571472,0.4929521381855011
24,0.8565433025360107,0.9357813000679016,0.496086448431015,0.8604961037635803,0.9202438592910767,0.4932352900505066
25,0.8573974967002869,0.9353594779968262,0.49612918496131897,0.8615069389343262,0.9195290803909302,0.4935818612575531
26,0.8582298755645752,0.93483567237854,0.49673229455947876,0.862133264541626,0.9189331531524658,0.4939092695713043
27,0.8590006828308105,0.9342754483222961,0.4974459707736969,0.8635018467903137,0.9177477359771729,0.49430304765701294
28,0.8598659038543701,0.9336614012718201,0.49795299768447876,0.8638719320297241,0.9174535870552063,0.4949759244918823
